,Unnamed: 0,word,word_onsets,word_offsets,cloze_pre_rep,cloze_post_rep,cloze_MemEffect_rep,boundary,agreement
732,732,a,331.3549999255371,331.38499998413084,0.14,0.56,0.42,,
733,733,bar,331.38499998413084,331.6950000512695,0.12,0.64,0.52,,
734,734,one,331.6950000512695,331.89500008300774,0.06,0.14,0.08,,
735,735,night,331.89500008300774,332.2450000488281,0.48,0.62,0.14,,
736,736,and,332.2450000488281,332.3749999438476,0.4,0.66,0.26,,
737,737,i,332.3749999438476,332.4350000610352,0.42,0.56,0.14,,
738,738,saw,332.4350000610352,332.8349999450683,0.42,0.48,0.06,,
739,739,i,333.5150000170898,333.764999967041,0.0,0.06,0.06,,
740,740,came,333.764999967041,334.11499993286134,0.0,0.06,0.06,,
741,741,in,334.11499993286134,334.1950000891113,0.04,0.16,0.12,,
742,742,i,334.1950000891113,334.25500002685544,0.0,0.04,0.04,,
743,743,saw,334.25500002685544,334.4049999609375,0.3,0.52,0.22,,
744,744,in,334.4049999609375,334.50499997680663,0.0,0.08,0.08,,
745,745,the,334.50499997680663,334.56499991455075,0.8,0.74,-0.06,,
746,746,corner,334.56499991455075,335.4349999987793,0.32,0.44,0.12,,
747,747,angela,336.52499997436524,337.01500003417965,0.0,0.18,0.18,,
748,748,from,337.01500003417965,337.26499998413084,0.02,0.24,0.22,,
749,749,my,337.26499998413084,337.3950000585937,0.04,0.38,0.34,,
750,750,brit,337.3950000585937,337.6650000476073,0.0,0.3,0.3,,
751,751,lit,337.6650000476073,337.8550000598144,0.12,0.46,0.34,,
752,752,class,337.8550000598144,338.4750000146484,0.66,0.8,0.14,,
753,753,drinking,338.7750000622558,339.0849999499511,0.0,0.14,0.14,,
754,754,with,339.0849999499511,339.2050000048828,0.1,0.4,0.3,,
755,755,some,339.2050000048828,339.36499995849607,0.02,0.36,0.3399999999999999,,
756,756,friends,339.36499995849607,339.8149999401855,0.28,0.68,0.4,,
757,757,and,340.2450000622558,340.3849999768066,0.44,0.66,0.22,,
758,758,now,340.3849999768066,340.49500001220696,0.0,0.14,0.14,,
759,759,angela,340.49500001220696,340.8449999780273,0.0,0.22,0.22,,
760,760,and,340.8449999780273,340.9349999743652,0.02,0.36,0.3399999999999999,,
761,761,i,340.9349999743652,341.0550000292968,0.42,0.7,0.2799999999999999,,
762,762,had,341.0550000292968,341.2250000024414,0.0,0.36,0.36,,
763,763,been,341.2250000024414,341.5150000305176,0.1,0.46,0.36,,
764,764,flirting,341.5749999682617,342.06500002807616,0.02,0.58,0.5599999999999999,,
765,765,for,342.06500002807616,342.24500002075195,0.16,0.32,0.16,,
766,766,two,342.24500002075195,342.4350000329589,0.0,0.18,0.18,,
767,767,months,342.4350000329589,342.87499999511715,0.24,0.48,0.24,,
768,768,or,343.8749999743652,344.1850000415039,0.02,0.24,0.22,,
769,769,i,344.8549999145507,345.0150000476074,0.04,0.28,0.24,,
770,770,had,345.0150000476074,345.17500000122067,0.04,0.36,0.32,,
771,771,been,345.17500000122067,345.334999954834,0.3,0.64,0.34,,
772,772,flirting,345.334999954834,345.81499999511715,0.38,0.66,0.28,,
773,773,with,345.81499999511715,345.92500003051754,0.74,0.66,-0.0799999999999999,,
774,774,her,345.92500003051754,346.34499995361324,0.7,0.82,0.12,,
775,775,and,347.7149999377441,347.9149999694824,0.26,0.32,0.06,,
776,776,with,347.9149999694824,348.0250000048828,0.0,0.08,0.08,,
777,777,such,348.0250000048828,348.4350000878906,0.0,0.16,0.16,,
778,778,nuance,348.695000057373,349.3450000708008,0.0,0.14,0.14,,
779,779,that,349.3450000708008,349.5449999230957,0.42,0.56,0.14,,
780,780,there,349.65499995849603,349.81499991210933,0.0,0.08,0.08,,
781,781,was,349.81499991210933,349.9650000256347,0.76,0.74,-0.02,,
782,782,a,349.9650000256347,350.00499992431634,0.3,0.22,-0.0799999999999999,,
783,783,question,350.00499992431634,350.42500002685546,0.0,0.18,0.18,,
784,784,about,350.42500002685546,350.6549999377441,0.1,0.1,0.0,,
785,785,whether,350.6549999377441,350.8349999304199,0.26,0.42,0.1599999999999999,,
786,786,she,350.8349999304199,351.04499998168944,0.3,0.44,0.14,,
787,787,knew,351.04499998168944,351.27500007202144,0.1,0.28,0.18,,
788,788,i,351.27500007202144,351.4250000061035,0.38,0.46,0.08,,
789,789,existed,351.4250000061035,351.9950000427246,0.02,0.36,0.3399999999999999,1.0,0.17560975609756097
790,790,so,354.39500006469723,354.5850000769043,0.0,0.3,0.3,,
791,791,i,354.5850000769043,354.8450000463867,0.76,0.78,0.02,,
792,792,i,354.8450000463867,354.9749999414062,0.02,0.04,0.02,,
793,793,saw,354.9749999414062,355.23499991088863,0.0,0.04,0.04,,
794,794,her,355.23499991088863,355.3750000048828,0.5,0.64,0.14,,
795,795,there,355.3750000048828,355.5650000170898,0.04,0.06,0.0199999999999999,,
796,796,and,355.5650000170898,355.6550000134277,0.44,0.64,0.2,,
797,797,made,355.6550000134277,355.8049999475097,0.0,0.02,0.02,,
798,798,a,355.8049999475097,355.8350000061035,0.26,0.34,0.08,,
799,799,mental,355.8350000061035,356.13500005371094,0.0,0.08,0.08,,
800,800,note,356.13500005371094,356.38500000366207,0.44,0.6,0.1599999999999999,,
801,801,to,356.38500000366207,356.51500007812496,0.38,0.52,0.14,,
802,802,do,356.51500007812496,356.67500003173825,0.0,0.14,0.14,,
803,803,nothing,356.67500003173825,356.99499993896484,0.04,0.34,0.3,,
804,804,about,356.99499993896484,357.27499994750974,0.3,0.3,0.0,,
805,805,it,357.27499994750974,357.36499994384764,0.64,0.74,0.0999999999999999,,
806,806,and,358.9549999987793,359.0449999951172,0.32,0.46,0.14,,
807,807,then,359.0449999951172,359.1550000305176,0.1,0.24,0.1399999999999999,,
808,808,i,359.1550000305176,359.2149999682617,0.46,0.4,-0.06,,
809,809,went,359.2149999682617,359.39499996093747,0.12,0.24,0.12,,
810,810,to,359.39499996093747,359.47499993774414,0.58,0.52,-0.0599999999999999,,
811,811,the,359.47499993774414,359.54500007446285,0.64,0.56,-0.0799999999999999,,
812,812,bar,359.54500007446285,360.01499991577145,0.26,0.64,0.38,,
813,813,to,361.1549999890136,361.3149999426269,0.04,0.18,0.1399999999999999,,
814,814,buy,361.3149999426269,361.4949999353027,0.02,0.1,0.08,,
815,815,a,361.4949999353027,361.5249999938965,0.64,0.8,0.16,,
816,816,round,361.5249999938965,361.93500007690426,0.0,0.16,0.16,,
817,817,and,362.6049999499512,362.8450000598144,0.02,0.38,0.36,,
818,818,i,362.6049999499512,362.7949999621582,0.2,0.2,0.0,,
819,819,felt,362.7949999621582,363.03500007202143,0.0,0.12,0.12,,
820,820,a,363.03500007202143,363.0749999707031,0.12,0.46,0.34,,
821,821,tap,363.0749999707031,363.4249999365234,0.24,0.42,0.18,,
822,822,on,363.4249999365234,363.4950000732421,0.86,0.86,0.0,,
823,823,my,363.4950000732421,363.5850000695801,0.76,0.82,0.0599999999999999,,
824,824,shoulder,363.5850000695801,364.1050000085449,0.86,0.88,0.02,,
825,825,and,365.444999934082,365.57500000854486,0.46,0.56,0.1,,
826,826,it,365.57500000854486,365.634999946289,0.36,0.32,-0.0399999999999999,,
827,827,was,365.634999946289,365.7750000402832,0.82,0.82,0.0,,
828,828,her,365.7850000598144,366.3250000378418,0.18,0.2,0.02,,
829,829,and,367.4450000720215,367.5549999279785,0.32,0.46,0.14,,
830,830,she,367.5549999279785,367.6649999633789,0.44,0.7,0.2599999999999999,,
831,831,said,367.6649999633789,368.08500006591794,0.3,0.32,0.02,,
832,832,jim,369.3949999328613,369.62500002319337,0.0,0.12,0.12,,
833,833,we,369.62500002319337,369.7949999963378,0.0,0.18,0.18,,
834,834,were,369.7949999963378,369.9250000708008,0.08,0.46,0.38,,
835,835,just,369.9250000708008,370.1449999621582,0.14,0.3,0.1599999999999999,,
836,836,talking,370.1449999621582,370.4249999707031,0.34,0.62,0.2799999999999999,,
837,837,about,370.4249999707031,370.62500000244137,0.76,0.62,-0.14,,
838,838,how,370.62500000244137,370.8049999951172,0.0,0.2,0.2,,
839,839,you,370.8049999951172,371.215000078125,0.52,0.66,0.14,,
840,840,always,371.215000078125,371.77499991577145,0.02,0.36,0.3399999999999999,,
841,841,seem,371.77499991577145,372.1150000415039,0.14,0.26,0.12,,
842,842,to,372.1150000415039,372.2649999755859,0.8,0.86,0.0599999999999999,,
843,843,know,372.2649999755859,372.9949999658203,0.16,0.46,0.3,,
844,844,when,372.9949999658203,373.7550000146484,0.12,0.34,0.22,,
845,845,and,374.0049999645996,374.16499991821286,0.0,0.2,0.2,,
846,846,where,374.16499991821286,374.6649999975586,0.58,0.82,0.24,,
847,847,pie,374.6649999975586,375.0249999829101,0.42,0.78,0.36,,
848,848,man,375.0249999829101,375.26499991333,0.92,0.92,0.0,,
849,849,will,375.26499991333,375.3949999877929,0.18,0.48,0.3,,
850,850,strike,375.3949999877929,375.98500006347655,0.2,0.34,0.14,,
851,851,and,376.9750000231933,377.3149999694824,0.14,0.34,0.2,,
852,852,we,377.3149999694824,377.584999958496,0.26,0.42,0.1599999999999999,,
853,853,were,377.584999958496,377.7350000720214,0.26,0.52,0.26,,
854,854,wondering,377.7350000720214,378.3450000073242,0.52,0.7,0.1799999999999999,,
855,855,are,379.4149999438477,379.565000057373,0.0,0.48,0.48,,
856,856,you,379.565000057373,380.1749999926757,0.82,0.9,0.08,,
857,857,pie,380.334999946289,380.6349999938964,0.46,0.82,0.3599999999999999,,
858,858,man,380.6349999938964,380.994999979248,0.94,0.9,-0.0399999999999999,1.0,0.3170731707317073
859,859,and,383.8050000842285,383.92499995971673,0.24,0.52,0.28,,
860,860,i,383.92499995971673,384.024999975586,0.38,0.64,0.26,,
861,861,knew,384.024999975586,384.4849999768066,0.0,0.22,0.22,,
862,862,by,384.4849999768066,384.6449999304199,0.0,0.12,0.12,,
863,863,the,384.6449999304199,384.7349999267578,0.46,0.46,0.0,,
864,864,way,384.7349999267578,384.8950000598144,0.32,0.46,0.14,,
865,865,she,384.8950000598144,385.0550000134277,0.7,0.76,0.06,,
866,866,said,385.0550000134277,385.33500002197263,0.18,0.24,0.06,,
867,867,it,385.33500002197263,385.445000057373,0.58,0.58,0.0,,
868,868,i,385.445000057373,385.5849999719238,0.06,0.16,0.1,,
869,869,knew,385.5849999719238,386.1349999694824,0.08,0.22,0.14,,
870,870,that,386.9749999951172,387.0850000305176,0.3,0.34,0.04,,
871,871,if,387.0850000305176,387.1850000463867,0.0,0.38,0.38,,
872,872,i,387.1850000463867,387.2950000817871,0.68,0.82,0.1399999999999999,,
873,873,said,387.2950000817871,387.53500001220704,0.26,0.56,0.3,,
874,874,yes,387.53500001220704,387.94499991577146,0.24,0.68,0.44,,
875,875,she,387.94499991577146,388.1250000878906,0.5,0.48,-0.02,,
876,876,would,388.1250000878906,388.24499996337886,0.84,0.84,0.0,,
877,877,have,388.24499996337886,388.37500003784174,0.04,0.58,0.5399999999999999,,
878,878,sex,388.37500003784174,388.7949999609375,0.06,0.7,0.6399999999999999,,
879,879,with,388.7949999609375,388.9350000549316,0.9,0.9,0.0,,
880,880,me,388.9350000549316,389.1350000866699,0.92,0.9,-0.02,,
881,881,and,392.0650000671386,392.4050000134277,0.18,0.42,0.24,,
882,882,wasnt,392.4050000134277,393.12499998413085,0.0,0.12,0.12,,
883,883,i,393.12499998413085,393.3949999731445,0.02,0.24,0.22,,
884,884,really,393.51500002807614,393.9449999707031,0.0,0.24,0.24,,
885,885,pie,393.9449999707031,394.265000057373,0.14,0.5,0.36,,
886,886,man,394.265000057373,394.8150000549316,0.92,0.9,-0.02,,
887,887,for,398.50500008422847,398.9849999450684,0.0,0.1,0.1,,
888,888,having,398.9849999450684,399.3749999890137,0.0,0.1,0.1,,
889,889,brought,399.3749999890137,399.7550000134277,0.0,0.1,0.1,,
890,890,him,399.7550000134277,399.9249999865722,0.32,0.64,0.32,,
891,891,into,399.9249999865722,400.1749999365234,0.04,0.22,0.18,,
892,892,being,400.1749999365234,400.8349999694824,0.0,0.18,0.18,,
893,893,didnt,401.0249999816894,401.2149999938964,0.0,0.1,0.1,,
894,894,she,401.2149999938964,401.4350000646973,0.0,0.1,0.1,,
895,895,only,401.4350000646973,401.72499991333007,0.0,0.12,0.12,,
896,896,know,401.72499991333007,402.0249999609375,0.16,0.34,0.18,,
897,897,about,402.0249999609375,402.3450000476074,0.12,0.26,0.14,,
898,898,him,402.3450000476074,402.4350000439453,0.16,0.5,0.3399999999999999,,
899,899,through,402.4350000439453,402.7250000720215,0.04,0.2,0.16,,
900,900,me,402.7250000720215,403.33500000732414,0.44,0.6,0.1599999999999999,,
901,901,but,404.7749999487304,405.2349999499512,0.0,0.12,0.12,,
902,902,she,405.175000012207,405.42499996215815,0.14,0.16,0.0199999999999999,,
903,903,had,405.42499996215815,405.5249999780273,0.0,0.14,0.14,,
904,904,asked,405.5249999780273,405.8150000061035,0.04,0.2,0.16,,
905,905,me,405.8150000061035,405.8949999829101,0.52,0.58,0.0599999999999999,,
906,906,a,405.8949999829101,405.92500004150384,0.04,0.22,0.18,,
907,907,straightforward,405.92500004150384,406.5550000158691,0.0,0.06,0.06,,
908,908,question,406.5550000158691,407.0749999548339,0.88,0.88,0.0,,
909,909,that,407.59500007324215,407.73499998779295,0.04,0.08,0.04,,
910,910,came,407.73499998779295,407.9450000390625,0.0,0.1,0.1,,
911,911,with,407.9450000390625,408.0649999145508,0.02,0.3,0.2799999999999999,,
912,912,a,408.0649999145508,408.0949999731445,0.72,0.72,0.0,,
913,913,straightforward,408.0949999731445,408.6950000683593,0.12,0.4,0.28,,
914,914,answer,408.775000045166,409.0550000537109,0.82,0.8,-0.0199999999999999,,
915,915,in,409.0550000537109,409.1350000305175,0.0,0.06,0.06,,
916,916,fact,409.1350000305175,409.5950000317383,0.02,0.16,0.14,,
917,917,i,410.1750000878906,410.30499998291015,0.54,0.62,0.0799999999999999,,
918,918,wasnt,410.30499998291015,410.7950000427246,0.0,0.12,0.12,,
919,919,pie,410.7950000427246,411.0249999536133,0.22,0.52,0.3,,
920,920,man,411.0249999536133,411.5150000134277,0.94,0.92,-0.0199999999999999,,
921,921,as,411.57499995117183,411.7549999438476,0.0,0.12,0.12,,
922,922,far,411.7549999438476,411.9150000769043,0.02,0.14,0.12,,
923,923,as,411.9150000769043,412.01499991333,0.9,0.84,-0.06,,
924,924,i,412.01499991333,412.0750000305175,0.64,0.58,-0.06,,
925,925,knew,412.0750000305175,412.2249999645996,0.42,0.56,0.14,,
926,926,i,412.2249999645996,412.2949999218749,0.12,0.28,0.16,,
927,927,had,412.2949999218749,412.4550000549316,0.02,0.2,0.18,,
928,928,never,412.4550000549316,412.8749999780273,0.02,0.2,0.18,,
929,929,seen,413.10500006835935,413.5249999914551,0.06,0.2,0.14,,
930,930,the,413.5249999914551,413.5949999487305,0.06,0.2,0.14,,
931,931,guy,413.5949999487305,414.03499991088864,0.04,0.18,0.1399999999999999,,
932,932,out,414.2549999816894,414.4149999353027,0.02,0.16,0.14,,
933,933,of,414.4149999353027,414.4850000720214,0.36,0.64,0.28,,
934,934,costume,414.51499995117183,415.125000065918,0.2,0.4,0.2,,
935,935,so,416.1649999438477,416.35499995605466,0.22,0.5,0.28,,
936,936,i,416.35499995605466,416.4549999719238,0.84,0.82,-0.02,,
937,937,looked,416.4549999719238,416.69500008178704,0.0,0.18,0.18,,
938,938,at,416.69500008178704,416.7550000195312,0.52,0.58,0.0599999999999999,,
939,939,her,416.7550000195312,416.8349999963378,0.56,0.76,0.1999999999999999,,
940,940,and,416.91499997314446,417.084999946289,0.8,0.84,0.0399999999999999,,
941,941,i,416.9249999926757,417.0049999694824,0.08,0.24,0.1599999999999999,,
942,942,said,417.0049999694824,417.4349999121093,0.42,0.7,0.2799999999999999,,
943,943,yes,419.6549999414062,420.1750000598144,0.2,0.64,0.44,,
944,944,angela,420.1750000598144,420.5949999829101,0.0,0.18,0.18,,
945,945,i,421.535000024414,421.7350000561523,0.74,0.88,0.14,,
946,946,am,421.7350000561523,421.9749999865722,0.84,0.86,0.02,,
947,947,pie,421.9749999865722,422.2650000146484,0.78,0.88,0.0999999999999999,,
948,948,man,422.2650000146484,422.6149999804687,0.94,0.94,0.0,1.0,0.25365853658536586
949,949,and,424.945000045166,425.0550000805664,0.46,0.54,0.08,,
950,950,she,425.0550000805664,425.17499995605465,0.44,0.46,0.02,,
951,951,said,425.17499995605465,425.4150000659179,0.2,0.54,0.34,,
952,952,oh,425.4150000659179,425.5449999609375,0.06,0.18,0.12,,
953,953,good,425.5449999609375,425.9750000830078,0.02,0.22,0.2,,
954,954,now,426.8550000073242,426.9450000036621,0.02,0.2,0.18,,
955,955,buy,426.9450000036621,427.2450000512695,0.0,0.4,0.4,,
956,956,me,427.2450000512695,427.5350000793457,0.76,0.82,0.0599999999999999,,
957,957,a,427.3849999658202,427.60500003662105,0.84,0.88,0.04,,
958,958,beer,427.505000020752,427.82499992797847,0.08,0.42,0.3399999999999999,,
959,959,and,428.30499996826165,428.7949998486328,0.56,0.7,0.1399999999999999,,
960,960,tell,428.5949999963378,428.90500006347656,0.02,0.38,0.36,,
961,961,me,428.8549999658203,428.9450001416015,0.8,0.92,0.12,,
962,962,all,428.9449999621582,429.2049999316406,0.24,0.56,0.32,,
963,963,about,429.1049999157714,429.52500001831055,0.62,0.82,0.1999999999999999,,
964,964,it,429.3249999865722,430.8849999829101,0.38,0.82,0.4399999999999999,,
